"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"07-Jan-2025","EQ","3,490.00","3,576.70","3,485.00","3,470.40","3,490.90","3,505.10","3,533.44","3,886.95","3,055.65","23,89,563","8,44,33,82,226.00","1,59,776"
"06-Jan-2025","EQ","3,490.00","3,528.50","3,441.20","3,451.65","3,476.50","3,470.40","3,490.62","3,886.95","3,055.65","21,45,936","7,49,06,41,820.45","1,63,209"
"03-Jan-2025","EQ","3,395.00","3,481.95","3,377.95","3,388.95","3,450.00","3,451.65","3,447.09","3,886.95","3,055.65","16,30,862","5,62,17,28,416.85","1,40,337"
"02-Jan-2025","EQ","3,264.00","3,400.95","3,251.00","3,253.85","3,399.90","3,388.95","3,339.78","3,886.95","3,055.65","11,52,493","3,84,90,68,650.90","98,727"
"01-Jan-2025","EQ","3,248.00","3,269.90","3,244.05","3,253.15","3,253.95","3,253.85","3,254.98","3,886.95","3,055.65","3,57,376","1,16,32,52,543.00","49,516"
"31-Dec-2024","EQ","3,250.00","3,275.65","3,230.80","3,257.35","3,254.00","3,253.15","3,252.74","3,886.95","3,055.65","6,16,440","2,00,51,17,085.35","59,847"
"30-Dec-2024","EQ","3,309.95","3,317.95","3,247.45","3,309.20","3,257.00","3,257.35","3,273.16","3,886.95","3,055.65","9,41,859","3,08,28,58,650.15","56,865"
"27-Dec-2024","EQ","3,319.85","3,345.00","3,301.10","3,323.05","3,310.00","3,309.20","3,321.89","3,886.95","3,055.65","5,68,989","1,89,01,20,474.60","44,646"
"26-Dec-2024","EQ","3,365.00","3,371.85","3,312.65","3,353.40","3,314.00","3,323.05","3,337.51","3,886.95","3,055.65","6,37,094","2,12,63,07,475.65","65,169"
"24-Dec-2024","EQ","3,385.35","3,419.00","3,338.20","3,396.95","3,359.00","3,353.40","3,372.29","3,886.95","3,055.65","4,85,245","1,63,63,88,950.80","59,157"
"23-Dec-2024","EQ","3,378.10","3,406.30","3,336.65","3,356.25","3,391.35","3,396.95","3,387.98","3,886.95","3,055.65","6,91,202","2,34,17,75,122.85","66,373"
"20-Dec-2024","EQ","3,350.00","3,419.00","3,333.15","3,356.85","3,344.90","3,356.25","3,370.52","3,886.95","3,055.65","12,35,769","4,16,51,86,079.10","96,622"
"19-Dec-2024","EQ","3,349.60","3,399.95","3,332.00","3,401.90","3,358.00","3,356.85","3,364.99","3,886.95","3,055.65","7,32,634","2,46,53,06,765.55","53,341"
"18-Dec-2024","EQ","3,401.20","3,424.00","3,390.00","3,406.10","3,403.85","3,401.90","3,403.89","3,886.95","3,055.65","6,46,145","2,19,94,04,078.85","52,863"
"17-Dec-2024","EQ","3,422.05","3,449.40","3,397.60","3,438.20","3,406.50","3,406.10","3,412.96","3,886.95","3,055.65","10,05,604","3,43,20,87,342.80","75,642"
"16-Dec-2024","EQ","3,505.00","3,511.00","3,429.00","3,508.85","3,440.00","3,438.20","3,448.67","3,886.95","3,055.65","12,95,227","4,46,68,10,282.75","1,12,361"
"13-Dec-2024","EQ","3,420.00","3,518.00","3,380.25","3,445.75","3,511.00","3,508.85","3,459.79","3,886.95","3,055.65","12,42,351","4,29,82,70,978.20","1,09,368"
"12-Dec-2024","EQ","3,470.50","3,473.10","3,412.00","3,473.10","3,440.15","3,445.75","3,440.90","3,886.95","3,055.65","9,26,472","3,18,78,96,393.60","78,691"
"11-Dec-2024","EQ","3,484.75","3,490.75","3,460.30","3,475.75","3,471.80","3,473.10","3,472.71","3,886.95","3,055.65","5,54,702","1,92,63,17,334.95","53,036"
"10-Dec-2024","EQ","3,470.00","3,516.95","3,436.05","3,468.20","3,479.90","3,475.75","3,482.97","3,886.95","3,055.65","10,63,355","3,70,36,37,092.80","83,557"
"09-Dec-2024","EQ","3,467.50","3,488.25","3,446.90","3,470.10","3,466.50","3,468.20","3,466.61","3,886.95","3,055.65","9,26,422","3,21,15,45,197.45","84,569"
"06-Dec-2024","EQ","3,453.95","3,499.65","3,430.00","3,441.05","3,467.35","3,470.10","3,471.63","3,886.95","3,055.65","12,78,516","4,43,85,31,336.15","1,01,693"
"05-Dec-2024","EQ","3,374.95","3,465.40","3,353.60","3,364.45","3,438.10","3,441.05","3,418.98","3,886.95","3,055.65","23,83,630","8,14,95,72,144.05","1,56,477"
"04-Dec-2024","EQ","3,342.00","3,383.00","3,338.00","3,332.75","3,368.00","3,364.45","3,361.30","3,886.95","3,055.65","16,30,076","5,47,91,74,460.30","1,13,802"
"03-Dec-2024","EQ","3,290.00","3,338.70","3,276.60","3,306.85","3,331.00","3,332.75","3,322.52","3,886.95","3,055.65","11,62,310","3,86,17,92,773.85","1,19,085"
"02-Dec-2024","EQ","3,249.00","3,309.90","3,222.05","3,249.00","3,302.00","3,306.85","3,283.51","3,886.95","3,055.65","9,15,980","3,00,76,32,322.85","79,049"
"29-Nov-2024","EQ","3,212.35","3,260.00","3,212.35","3,212.35","3,245.00","3,249.00","3,245.56","3,886.95","3,055.65","11,39,585","3,69,85,86,070.85","1,02,334"
"28-Nov-2024","EQ","3,292.00","3,305.00","3,200.35","3,291.65","3,224.80","3,212.35","3,233.81","3,886.95","3,055.65","17,01,387","5,50,19,68,434.75","1,46,152"
"27-Nov-2024","EQ","3,325.00","3,329.90","3,280.15","3,327.50","3,292.00","3,291.65","3,298.26","3,886.95","3,055.65","7,32,835","2,41,70,83,280.35","62,503"
"26-Nov-2024","EQ","3,310.00","3,343.75","3,295.70","3,309.10","3,325.00","3,327.50","3,320.08","3,886.95","3,055.65","7,21,345","2,39,49,24,014.40","69,407"
"25-Nov-2024","EQ","3,360.00","3,369.85","3,298.05","3,308.70","3,318.00","3,309.10","3,317.23","3,886.95","3,055.65","18,92,510","6,27,78,83,657.75","1,08,947"
"22-Nov-2024","EQ","3,174.85","3,317.00","3,152.15","3,178.45","3,302.00","3,308.70","3,267.72","3,886.95","3,055.65","22,07,527","7,21,35,84,916.70","1,36,683"
"21-Nov-2024","EQ","3,225.00","3,233.95","3,148.35","3,224.70","3,178.95","3,178.45","3,178.71","3,886.95","3,055.65","15,82,159","5,02,92,23,313.55","1,23,325"
"19-Nov-2024","EQ","3,192.00","3,283.00","3,172.30","3,172.30","3,220.00","3,224.70","3,244.12","3,886.95","3,055.65","11,74,506","3,81,02,38,619.60","92,094"
"18-Nov-2024","EQ","3,183.70","3,207.20","3,157.50","3,183.70","3,170.65","3,172.30","3,177.48","3,886.95","3,055.65","9,43,251","2,99,71,63,926.20","1,26,558"
"14-Nov-2024","EQ","3,145.05","3,195.15","3,136.00","3,187.85","3,184.05","3,183.70","3,164.50","3,886.95","3,055.65","11,61,637","3,67,60,00,257.30","1,14,955"
"13-Nov-2024","EQ","3,175.00","3,221.60","3,162.20","3,198.45","3,186.35","3,187.85","3,193.76","3,886.95","3,055.65","9,11,537","2,91,12,27,312.40","79,752"
"12-Nov-2024","EQ","3,201.65","3,239.00","3,185.00","3,206.60","3,187.00","3,198.45","3,207.62","3,886.95","3,055.65","9,92,983","3,18,51,11,275.20","73,831"
"11-Nov-2024","EQ","3,191.60","3,230.05","3,158.25","3,186.25","3,203.00","3,206.60","3,201.94","3,886.95","3,055.65","10,54,929","3,37,78,18,672.10","89,564"
"08-Nov-2024","EQ","3,121.00","3,192.90","3,106.00","3,120.85","3,183.00","3,186.25","3,154.83","3,886.95","3,055.65","17,19,882","5,42,59,41,569.65","1,17,888"
"07-Nov-2024","EQ","3,180.00","3,186.05","3,108.10","3,177.05","3,126.00","3,120.85","3,133.57","3,886.95","3,055.65","16,08,603","5,04,06,72,080.85","1,46,326"
"06-Nov-2024","EQ","3,145.00","3,208.95","3,114.00","3,230.25","3,183.55","3,177.05","3,159.06","3,886.95","3,055.65","45,22,923","14,28,81,85,047.15","2,70,551"
"05-Nov-2024","EQ","3,206.00","3,258.90","3,185.00","3,222.00","3,235.00","3,230.25","3,217.14","3,886.95","3,055.65","8,72,402","2,80,66,41,795.30","74,263"
"04-Nov-2024","EQ","3,318.00","3,318.00","3,190.10","3,293.70","3,222.95","3,222.00","3,220.83","3,886.95","3,055.65","11,22,152","3,61,42,55,915.60","1,35,910"
"01-Nov-2024","EQ","3,304.00","3,317.60","3,282.35","3,267.05","3,300.00","3,293.70","3,297.36","3,886.95","3,055.65","1,76,636","58,24,32,999.80","20,929"
"31-Oct-2024","EQ","3,291.00","3,299.90","3,253.60","3,308.45","3,277.00","3,267.05","3,267.13","3,886.95","3,055.65","11,70,306","3,82,35,43,033.15","1,11,970"
"30-Oct-2024","EQ","3,261.00","3,321.80","3,235.10","3,283.40","3,306.95","3,308.45","3,295.03","3,886.95","3,055.65","8,95,278","2,94,99,68,950.85","93,877"
"29-Oct-2024","EQ","3,285.80","3,298.00","3,227.00","3,283.05","3,289.00","3,283.40","3,265.95","3,886.95","3,055.65","7,02,769","2,29,52,11,634.50","58,963"
"28-Oct-2024","EQ","3,270.00","3,315.00","3,254.05","3,266.55","3,283.95","3,283.05","3,288.17","3,886.95","3,055.65","7,36,462","2,42,16,09,489.75","66,122"
